"id","requestId","farmerId","date","area","commodity","landSize","resultNotes","photos","latitude","longitude","isFinalSession","createdAt","updatedAt","landSizeUnit","snapshotAreaId","cropAgeDays"
"cmoxnzbyy000ejo04glg8g8h9","cmoxnzbxc0002jo049m176zwp","cmoxnzbtv0000jo04e1z5vhiz","2026-05-09 00:00:00","KABUPATEN SUKOHARJO","Padi",0.3,"Hari H penyemprotan","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778290038/gamagronomist/k12hhtpeuvwkqzswwas0.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778290041/gamagronomist/tmuoicbtpcc8yu2ngj5h.jpg""]",-7.7177243,110.8613941,"f","2026-05-09 01:27:29.626","2026-05-09 01:27:29.626","ha","cmmu5b6vr0001jp04nn83ngz5",25
"cmoxoeiwn000bjj04xgvpikmn","cmoxoeivy0001jj047gf399xb","cmoxnb1d4000ml804r3a189r2","2026-05-09 00:00:00","KABUPATEN DEMAK","Padi",1750,"Anakan sudah mulai banyak namun terdapat daun yang menguning. Kondisi lahan asam. Pada MT sebelumnya sempat terkena banjir dan menyebabkan tanah di MT 2 ini sangat dalam/ambles.","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778290751/gamagronomist/vaiok7vcjm0lo8fqforu.jpg""]",-7.0228017,110.533295,"f","2026-05-09 01:39:18.456","2026-05-09 01:39:18.456","m2","cmmu5b29t0000jp04i02m5ac6",45
"cmoxogzrc000rjj046w2dqnsf","cmoxogzqu000ijj04dtaw5irl","cmofiprhm017al204xzpl7lxk","2026-05-09 00:00:00","Desa PETIR, Kec. KALIBAGOR, KABUPATEN BANYUMAS","padi",2800,"Gejala sundep tidak terlihat menyebar setelah 14 HSA. Namun terlihat serangan wereng di spot tertentu (menurut petani karena terlalu banyak pengairan), dan juga terlihat gejala kresek.","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778288890/gamagronomist/zlyuy0fnjmhy6b3z4zg9.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778290864/gamagronomist/vjgajvoyq2xsul3qodsb.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778290867/gamagronomist/rwj7qjgrmf3lz2pytzot.jpg""]",-7.4643457,109.3207627,"t","2026-05-09 01:41:13.608","2026-05-09 01:41:13.608","m2","cmmu5baag0002jp04tu1z121e",32
"cmoxojbco001kl804mgx0rrvi","cmoxojbby0018l804gn2g6g02","cmoxojbbb0016l804hu24u1hf","2026-05-09 00:00:00","KABUPATEN KENDAL","Padi, Jagung",3000,"Penyemprotan pertama tampak gejala kuning akibat sundep dan asam asaman","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778290975/gamagronomist/tob4kn9hixnv8hvqrkyp.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778290978/gamagronomist/fhlosoziba0fam4rwj9g.jpg""]",-7.151457777118667,110.2966495425881,"f","2026-05-09 01:43:01.944","2026-05-09 01:43:01.944","m2","cmmu5bdk90003jp04wwmqip3w",7
"cmoxolijt0001jp049q33mr4v","cmojvstt4000hld04nink2ned","cmofipmhk0090l204iwduifun","2026-05-09 00:00:00","KABUPATEN KENDAL","Padi",800,"Penyemprotan kedua dilakukan karena masih ada gejala sundep namun tanaman mulai banyak anakan","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778291078/gamagronomist/yf6yddrmyabvvpxi1ihs.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778291082/gamagronomist/gm20ff9im2giedaoji0j.jpg""]",-7.151457777118667,110.2966495425881,"f","2026-05-09 01:44:44.585","2026-05-09 01:44:44.585","m2","cmmu5bdk90003jp04wwmqip3w",
"cmoxp0ndy000bjs042nfctzk2","cmoxp0ndc0002js04hfweqwry","cmoxp0n290000js04fh15hw8x","2026-05-09 00:00:00","Desa SIGEDONG, Kec. BUMIJAWA, KABUPATEN TEGAL","Kentang",1200,"Daun keriting","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778291055/gamagronomist/vjy4o9hipcel5p94otab.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778291058/gamagronomist/cshouihcqsk63ms5t5eu.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778291061/gamagronomist/ogdft4nm5lvbxdovzoqv.jpg""]",-7.241697,109.1489266,"f","2026-05-09 01:56:30.694","2026-05-09 01:56:30.694","m2","cmmu5bdk90003jp04wwmqip3w",32
"cmoxps1570001k404kwq3kyrx","cmoqkl81o0004l404mg05d7gz","cmoqkl7sl0002l404fe6mp175","2026-05-09 00:00:00","KABUPATEN SUKOHARJO","Padi",,"Hasil Pengamatan pertumbuhan tanaman bagus, daun lebih hijau tidak ada serangan hama sundep dan wereng","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778293065/gamagronomist/wdmflyp1md6awevjzotd.jpg""]",-7.7189533,110.8564183,"t","2026-05-09 02:17:48.235","2026-05-09 02:17:48.235","ha","cmmu5b6vr0001jp04nn83ngz5",
"cmoxrxjq20001jp04gwucp6pb","cmokvekrf0025l404xvkz5suz","cmokvekqx0023l404zrueeyz9","2026-05-09 00:00:00","KABUPATEN WONOSOBO","Cabai, Padi",0.6,"Ditemukan gejala antraknosa di salah satu tanaman sebanyak 2 gejala sehingga perlu dilakukan penyemprotan kembali untuk pencegahan agar tidak cepat menyebar","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778296681/gamagronomist/nujfqthvkzpuyqepjlge.jpg""]",-7.4193685,109.9305198,"f","2026-05-09 03:18:04.826","2026-05-09 03:18:04.826","ha","cmmu5baag0002jp04tu1z121e",
"cmoxssbzj0001l904cpxuscy8","cmomc4wah0002if04j587b2t2","cmomc4w1w0000if048a63jvsr","2026-05-09 00:00:00","KABUPATEN KLATEN","Cabai",2000,"Setelah 7 hsa penyemprotan nefos + belko kondisi tanaman sudah banyak yang trubus, tunas baru mulai terbentuk dan jumlah buah banyak. Busuk batang dan bercak daun juga sudah berkurang","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778298113/gamagronomist/norogvplfynru5uprh1k.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778298115/gamagronomist/ovarop7s5jmjmmju6lu7.jpg""]",-7.6611937,110.5875222,"f","2026-05-09 03:42:01.135","2026-05-09 03:42:01.135","m2","cmmu5b6vr0001jp04nn83ngz5",
"cmoyqlcey0007kz047kq37rpb","cmoyqlcdw0001kz0480jjil9y","cmofipqds00z7l2047sq2muy6","2026-05-09 00:00:00","KABUPATEN BANYUMAS","Padi",1,"Tes","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778354893/gamagronomist/nggv7fh5br6qkyygip3m.jpg""]",-7.0191421,110.3774903,"t","2026-05-09 19:28:22.043","2026-05-09 19:28:22.043","ha","cmmu5b29t0000jp04i02m5ac6",45
"cmoyrsmgi0003ii04osrisov9","cmoyrsmfw0001ii04dr9fqfp4","cmofipqds00z7l2047sq2muy6","2026-05-09 00:00:00","KABUPATEN BANYUMAS","Padi",1,"Tes","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778356894/gamagronomist/ppp8jwye3b200wywsf1f.jpg""]",-7.0191388,110.3774924,"t","2026-05-09 20:02:01.267","2026-05-09 20:02:01.267","ha","cmmu5b29t0000jp04i02m5ac6",1
"cmoz1es4q000ci804hpgf4idh","cmoz1es020002i804i0jwoq04","cmoz1eru30000i804gnc7m021","2026-05-10 00:00:00","KABUPATEN KUDUS","Padi",9800,"Pertumbuhan bibit tidak serempak dan daun kemerahan karena gejala asam-asaman","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778372800/gamagronomist/fj2jlc1iblmubgjcpe3f.jpg""]",-6.8773683,110.8620267,"f","2026-05-10 00:31:11.594","2026-05-10 00:31:11.594","ha","cmmu5b29t0000jp04i02m5ac6",17
"cmoz2ijkq000ckz04209ya61t","cmoz2ijj50002kz04mgpmsgvu","cmoz2ij810000kz04a2teoav8","2026-05-10 00:00:00","KABUPATEN KUDUS","Padi",7000,"Pertumbuhan bibit padi tidak serempak dan mengalami gejala asam-asaman","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778374899/gamagronomist/puw1goxrnuxdq7ke2rwi.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778374902/gamagronomist/gqoqfnfzaihdgjc2n6ib.jpg""]",-6.8680785,110.8636613,"f","2026-05-10 01:02:06.746","2026-05-10 01:02:06.746","ha","cmmu5b29t0000jp04i02m5ac6",17
"cmoz4ht17000cjs0465som8su","cmoz4hszj0002js04msevu3ea","cmoz4hso10000js04sjq0792a","2026-05-10 00:00:00","KABUPATEN TEGAL","Kentang",950,"Tanaman terserang thrips, kutu daun, dan pertumbuhannya mandek","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778378211/gamagronomist/hugopy9mlnpzboaqcynx.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778378214/gamagronomist/wkqjwyhjfyghfyflrfai.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778378239/gamagronomist/pqkrdaqp7zv8qy6alaqr.jpg""]",-7.2403632,109.1563211,"f","2026-05-10 01:57:31.58","2026-05-10 01:57:31.58","m2","cmmu5bdk90003jp04wwmqip3w",40
"cmp0huf2n000ala04ahhtu3hw","cmp0huey40001la04202ks2xg","cmofiptca01f9l20461fnz8c6","2026-05-11 00:00:00","Desa SIDASARI, Kec. SAMPANG, KABUPATEN CILACAP","Padi",4,"Tidak ada serangan hama maupun penyakit","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778461062/gamagronomist/nbyotdiccjewlpqzjsvn.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778461102/gamagronomist/r3aoplb7yaumyymgq9lq.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778461106/gamagronomist/qfpdfnjwfal0tvu6m75h.jpg""]",-7.5726716,109.2017749,"f","2026-05-11 00:59:01.2","2026-05-11 00:59:01.2","ha","cmmu5baag0002jp04tu1z121e",12
"cmp0jcwrx0004l504v5f76i4z","cmp0jcwri0002l5044i46e1xm","cmp0jcwl20000l504yg8b7zwe","2026-05-11 00:00:00","KABUPATEN REMBANG","Padi, Jagung",,"beberapa tanamana padi terlihat pertumbuhannya belum serempak","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778463653/gamagronomist/mae7aifhbb4lvrb6ljoo.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778463661/gamagronomist/hcctar0bb3mzv2a9uzqb.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778463667/gamagronomist/qbavxfeq0teeifme48nc.jpg""]",-6.7737428,111.5850326,"f","2026-05-11 01:41:23.565","2026-05-11 01:41:23.565","ha","cmmu5b29t0000jp04i02m5ac6",51
"cmp0jikxq000dkz04q5v61jq4","cmp0jikx70004kz049h8boq60","cmp0jiknh0002kz04wcjpzm91","2026-05-11 00:00:00","Desa JEPAT KIDUL, Kec. TAYU, KABUPATEN PATI","cabai",250,"Baru pengaplikasian","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778463930/gamagronomist/uleokbwehle2fnsgjkoq.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778463933/gamagronomist/cpaktqizlizkdqzdnjs8.jpg""]",-6.5570185,111.0520053,"f","2026-05-11 01:45:48.158","2026-05-11 01:45:48.158","m2","cmmu5b29t0000jp04i02m5ac6",30
"cmp0jved4000aky04g3yo3pp2","cmp0jvec90001ky0466szrrsm","cmofipy5j02bdl204qmmynac4","2026-05-11 00:00:00","KABUPATEN WONOSOBO","Cabai, Tomat, Padi, Kacang Panjang",,"Pengendalian Antraknosa","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778464523/gamagronomist/guzr5qfqewjbgwy4uzya.jpg""]",-7.4252921,109.9134011,"f","2026-05-11 01:55:46.169","2026-05-11 01:55:46.169","ha","cmmu5baag0002jp04tu1z121e",130
"cmp0jx4qr000gky04lfx3hv0j","cmp0jvec90001ky0466szrrsm","cmofipy5j02bdl204qmmynac4","2026-05-11 00:00:00","KABUPATEN WONOSOBO","Cabai, Tomat, Padi, Kacang Panjang",0.8,"Antraknosa masih ditemukan di lahan penanaman","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778464610/gamagronomist/tpztwigwbnx0vl6jrmcj.jpg""]",-7.4342436,109.920844,"f","2026-05-11 01:57:07.012","2026-05-11 01:57:07.012","ha","cmmu5baag0002jp04tu1z121e",
"cmp0kg3w3000kle043xw5737t","cmp0kg3v80002le045pertj0u","cmp0kg3ox0000le04nmh96zux","2026-05-11 00:00:00","KABUPATEN SUKOHARJO","Padi",0.3,"Hari H penyemprotan","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778465496/gamagronomist/skf9ldvc6un0xl0xbqih.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778465499/gamagronomist/nzfn8vqcreemsyj9hsnn.jpg""]",-7.7196441,110.8613493,"f","2026-05-11 02:11:52.372","2026-05-11 02:11:52.372","ha","cmmu5b6vr0001jp04nn83ngz5",15
"cmp0lh9z70001jp04elx2qusc","cmoqkc2590004ju04bbey9ads","cmoqkc1un0002ju0458tsgpxn","2026-05-11 00:00:00","KABUPATEN KLATEN","Padi",1700,"Setelah 7 hsa Joki-Biomax-Ziflo-Allmax Tanaman masih terlihat gejala asem-aseman namun sudah ada tanda-tanda akan pulih beberapa daun sudah trubus","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778467139/gamagronomist/probmzpcbxm1uocaouis.jpg""]",-7.734777,110.7151893,"f","2026-05-11 02:40:46.531","2026-05-11 02:40:46.531","m2","cmmu5b6vr0001jp04nn83ngz5",
"cmp0lmeek000ljp042cbb5ul2","cmp0lmedn0006jp040biseyfk","cmp0lme2v0004jp04lkssmiv8","2026-05-11 00:00:00","Desa KARANGASEM, Kec. SAMPANG, KABUPATEN CILACAP","Padi",1,"Terdapat serangan hama tikus dan kaper putih","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778467469/gamagronomist/fbv5ofe6mdcevutlxj7a.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778467472/gamagronomist/jbb6wcchavensrjy0awr.jpg""]",-7.5677527,109.2083962,"f","2026-05-11 02:44:45.548","2026-05-11 02:44:45.548","ha","cmmu5baag0002jp04tu1z121e",7
"cmp0lrrq50005jl04i23n1to2","cmoqj9xbm0003lb04p6zp4dki","cmofiq5rk03knl20493m1qcep","2026-05-11 00:00:00","Desa GOMBANG, Kec. CAWAS, KABUPATEN KLATEN","Padi",1700,"Pada 7 hsa setelah aplikasi Biogent-Biomax-Ziflo-allmax kondisi tanaman sudah mulai pulih. Sebelumnya pertumbuhannya kurang serempak atau tidak rata karena ada gejala asem-aseman. Daun juga sudah mulai hijau. Anakan juga mulai terlihat rapat","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778467723/gamagronomist/fwq37rhvsze6u357iwbe.jpg""]",-7.7348222,110.7139746,"f","2026-05-11 02:48:56.093","2026-05-11 02:48:56.093","m2","cmmu5b6vr0001jp04nn83ngz5",
"cmp0m25ux000vjp04ibnxoa9g","cmoqihyok0002le04awfsbgqd","cmoqihy9i0000le04tdiayt8k","2026-05-11 00:00:00","Desa GOMBANG, Kec. CAWAS, KABUPATEN KLATEN","Padi",2000,"Pada 7 hsa demoplot joki-biomax-belko-ziflo tanaman sudah pulih, gejala sundep sudah tidak terlihat perkembangan juga serempak sebelumnya karena gejala asam-asaman tanaman terlihat tidak rata dan anakan sedikit. Sekarang sudah mulai rapat","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778468131/gamagronomist/f3ckkde9nhhmm6xt76hz.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778468133/gamagronomist/gi7edwsz4jz2nbspjjas.jpg""]",-7.7348836,110.7143155,"f","2026-05-11 02:57:00.969","2026-05-11 02:57:00.969","m2","cmmu5b6vr0001jp04nn83ngz5",
"cmp0ml6fy000ll704pq916q8d","cmp0ml6f60006l7043kwm2ke9","cmp0ml6740004l704umcyqj7v","2026-05-11 00:00:00","Desa KARANGASEM, Kec. SAMPANG, KABUPATEN CILACAP","Padi",3,"Terdapat serangan hama kaper putih","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778469086/gamagronomist/ddzmqiazzdzukz2znggu.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778469089/gamagronomist/exts25gtjxh9dmbxbbhw.jpg""]",-7.5680461,109.2084626,"f","2026-05-11 03:11:48.19","2026-05-11 03:11:48.19","ha","cmmu5baag0002jp04tu1z121e",12
"cmp0o8qq80001l204ia479ynh","cmom7y3ej000sl104d1ag4xud","cmofipp5800qkl2046aqaux8x","2026-05-11 00:00:00","KABUPATEN CILACAP","Padi",5,"tanaman masih kurang subur dan serempak pertumbuhannya, bergejala asam-asaman, dan terdapat saingan gulma.","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778471882/gamagronomist/olnvcxbetjamejivlhce.jpg""]",-7.5727228,109.1956899,"f","2026-05-11 03:58:07.184","2026-05-11 03:58:07.184","ha","cmmu5baag0002jp04tu1z121e",
"cmp0ss3tg000jjm04l0kt2ujc","cmp0ss3rx0006jm04tnn23d8n","cmp0ss3ji0004jm04uo7w4jj1","2026-05-11 00:00:00","KABUPATEN KENDAL","Padi",500,"Penyemprotan pertama tampak ada gejala ulat pelipat daun","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778479503/gamagronomist/udpp35n8cbm97kknuwdh.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778479506/gamagronomist/uefi0jyiuwttpazmsi53.jpg""]",-7.133852918638972,110.2856575884952,"f","2026-05-11 06:05:09.076","2026-05-11 06:05:09.076","m2","cmmu5bdk90003jp04wwmqip3w",30
"cmp10a3cq000hjo044wt9jfeh","cmojfi8px0001ih04acq87ydc","cmofiptqr01jvl204qvuz6sbq","2026-05-11 00:00:00","KABUPATEN KARANGANYAR","Padi, Jagung",0.2,"Lahan sudah kembali hijau pertumbuhan bisa serempak, Testimono dari petani juga sudah bagus","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778492084/gamagronomist/ezgcr3m6xvxhkvmfx2di.jpg""]",-7.5419717,110.9755617,"t","2026-05-11 09:35:05.595","2026-05-11 09:35:05.595","ha","cmmu5b6vr0001jp04nn83ngz5",
"cmp10d4f3000bl404p5cwkulf","cmojffns40005jo04ipg2hgnu","cmofiq5rk03knl20493m1qcep","2026-05-11 00:00:00","KABUPATEN KARANGANYAR","Padi",0.2,"Tanaman hijau kembali pertumbuhan bisa serempak, testimoni dari petani menyatakan bagus obatnya","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778492218/gamagronomist/oil2yzxzoadvvzjca0vn.jpg""]",-7.5446846,110.9753356,"f","2026-05-11 09:37:26.943","2026-05-11 09:37:26.943","ha","cmmu5b6vr0001jp04nn83ngz5",
"cmp10ekl2000kky04cm8imr9y","cmojffns40005jo04ipg2hgnu","cmofiq5rk03knl20493m1qcep","2026-05-11 00:00:00","KABUPATEN KARANGANYAR","Padi",0.3,"Tanaman berubah menjadi hijau segar pertumbuhan serempak","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778492313/gamagronomist/nwq0jlaedtd86khkga4v.jpg""]",-7.5420475,110.9755647,"t","2026-05-11 09:38:34.55","2026-05-11 09:38:34.55","ha","cmmu5b6vr0001jp04nn83ngz5",
"cmp10gc5y0001jo04zwbbiry7","cmojfkqap000kih04tswv2zg4","cmofipqe800zdl204tju89dsc","2026-05-11 00:00:00","KABUPATEN KARANGANYAR","Padi",0.3,"Tanaman sudah sehat menjadi hijau segar pertumbuhan serempak, testimoni dari petani bagus obatnya. Petani mengarahkan petani lain untuk membeli paket obatnya","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778492393/gamagronomist/r80ix5xyawvdqycibbbv.jpg""]",-7.5444754,110.9752156,"t","2026-05-11 09:39:56.949","2026-05-11 09:39:56.949","ha","cmmu5b6vr0001jp04nn83ngz5",
"cmp20vb4r0003l204lfecl4nx","cmorztgpk0002kw040srkzok0","cmorztgh50000kw04o9guq27u","2026-05-12 00:00:00","KABUPATEN DEMAK","Padi",7000,"warna lebih hijau","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778553525/gamagronomist/ftmyiiupo5hfffpmsfrn.jpg""]",-6.9865027,110.6081392,"t","2026-05-12 02:39:21.627","2026-05-12 02:39:21.627","m2","cmmu5b29t0000jp04i02m5ac6",
"cmp1vy30c0001la04amxi50b9","cmorzfiun0001ld042nrykvoc","cmofiqat404j4l20497b9xgq1","2026-05-12 00:00:00","Desa JEPARA WETAN, Kec. BINANGUN, KABUPATEN CILACAP","Padi",1,"Terdapat ledakan hama sundep/beluk dan swrangan hama tikus","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778545281/gamagronomist/ys6trtfdn4oazauhiz7s.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778545284/gamagronomist/ecrlblsw86qy4ojrlatn.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778545287/gamagronomist/r7upfpa5ib3aga1ktp6l.jpg""]",-7.6523111,109.249517,"t","2026-05-12 00:21:32.988","2026-05-12 00:21:32.988","ha","cmmu5baag0002jp04tu1z121e",
"cmp1xf3n00001ld0492bzn6o7","cmow8f7tu0001l204albcga8d","cmofiptrx01k7l204tpebjo7d","2026-05-12 00:00:00","KABUPATEN TEGAL","Kentang, Daun bawang",400,"Hama thrips sudah berkurang tapi banyak tanaman terserang busuk daun dan busuk batang","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778547742/gamagronomist/t1ejnyakuj2k0lr5oemn.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778547750/gamagronomist/nigl0s2vuv9ltazh5foq.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778547759/gamagronomist/zgryhzqczm4bogqbws0w.jpg""]",-7.239815,109.1585817,"f","2026-05-12 01:02:46.572","2026-05-12 01:02:46.572","m2","cmmu5bdk90003jp04wwmqip3w",
"cmp1xo28l000ejs047b6q0o15","cmp1xo27g0002js04kae7bglv","cmp1xo1sf0000js049ml1bbyx","2026-05-12 00:00:00","KABUPATEN DEMAK","Padi, Jagung",10500,"Anakan lumayan banyak, dari info petani sering ada hama kaper dan wereng. pH tanah sudah normal yaitu 6,5. Mulai terdapat gejala kresek di beberapa rumpun.","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778548027/gamagronomist/mdyv9sb10amoeguhe2y2.jpg""]",-7.0105368,110.5399813,"f","2026-05-12 01:09:44.661","2026-05-12 01:09:44.661","m2","cmmu5b29t0000jp04i02m5ac6",45
"cmp1xpybd0001l404vb01sby2","cmos02k4c000kkw049907rgvb","cmos02jti000ikw04jks8ukzf","2026-05-12 00:00:00","KABUPATEN SUKOHARJO","Padi",0.1,"Gejala serangan hama wereng dan sundep sudah tidak ada, tanaman tampak hijau sehat pertumbuhan merata","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778548264/gamagronomist/ncelse4zcf34m3rdzht9.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778548268/gamagronomist/jplakcz0fegtlwjlanu8.jpg""]",-7.6187246,110.8810535,"t","2026-05-12 01:11:12.89","2026-05-12 01:11:12.89","ha","cmmu5b6vr0001jp04nn83ngz5",
"cmp1xv4ex0001jl04gw5u6tfi","cmorzvleb0002l804zkiwct9u","cmorzvlb00000l8041qsfrxp9","2026-05-12 00:00:00","KABUPATEN SUKOHARJO","Padi",0.3,"Tanaman masih terkendala Asem-Aseman, lahan yang basah belum bisa pulih. Sedang lahan yg kering pertumbuhan sudah baik, dilakukan mainten menggunakan produk berikut","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778548458/gamagronomist/szuz9pm5yrb5ukzkconi.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1778548461/gamagronomist/hqmm92nfyiysro48qnd4.jpg""]",-7.6187246,110.8810535,"f","2026-05-12 01:15:14.073","2026-05-12 01:15:14.073","ha","cmmu5b6vr0001jp04nn83ngz5",
