"id","accurateId","name","code","address","latitude","longitude","phone","notes","createdAt","updatedAt"
"cmny5dbm001s5if04p1mvh2e0","C.01893","Tubenov - Takari","C.01893","23FJ+JFW Takari, Kabupaten Kupang, Nusa Tenggara Tim.",-9.9758792,124.0786404,"+62 812-1576-030",,"2026-04-14 04:54:33.481","2026-04-27 04:05:40.546"
"cmny5dbm301s6if04s5g8frq9","C.02111","Tugu Tani Cawas Klaten","C.02111","6MFW+PW2, Jl. Tembus Barepan, Tugu Kulon, Tugu, Kec. Cawas, Kabupaten Klaten, Jawa Tengah 57463",-7.7757475,110.6972579,"08562836373",,"2026-04-14 04:54:33.484","2026-04-27 04:05:40.549"
"cmny5dbm601s7if04h2tz5v4f","NT/143","Tukimin","NT/143","Semarang",-7.6181764,110.8712125,,,"2026-04-14 04:54:33.487","2026-04-27 04:05:40.555"
"cmny5dbma01s8if04yxpcy8jw","C.00006","Tumarindo","C.00006","Kulon Progo",-7.8761567,110.2419143,"08121572200",,"2026-04-14 04:54:33.49","2026-04-27 04:05:40.559"
"cmny5dbmd01s9if042iugra8g","C.01133","Tunas Agri Farm Ungaran","C.01133","Jl. Merapi No.17, Cirebonan, Bandarjo, Kec. Ungaran Barat.,",-7.113537881,110.411049715,"+62 812-2504-8383",,"2026-04-14 04:54:33.494","2026-04-27 04:05:40.563"
"cmny5dbmh01saif04d5aooh2i","C.01136","Tunas Agro Mandiri Bumiayu","C.01136","Raya, Bantarkawung",-7.212260243,108.915188788,"+62 813-9466-8766",,"2026-04-14 04:54:33.497","2026-04-27 04:05:40.567"
"cmny5dbmk01sbif04lscf23bb","C.01678","Tunas Baru - Gerung","C.01678","847Q+QVF Dasan Geres, Kabupaten Lombok Barat, Nusa Tenggara Bar.",-8.6855752,116.1397349,"0818545489",,"2026-04-14 04:54:33.5","2026-04-27 04:05:40.571"
"cmny5dbmn01scif04256ltfb5","C.01231","Tunas Jaya Bekonang Sukoharjo","C.01231","Jl. Abdul Latief, Grasak, Cangkol, Kec. Mojolaban",-7.617979668,110.8712125,"+62 822-2085-8844",,"2026-04-14 04:54:33.504","2026-04-27 04:05:40.575"
"cmny5dbmq01sdif04czyqzf7y","C.00443","Tunas Pratama Magelang","C.00443","Raya Bandongan, Jubug, Tonoboyo, Kec. Bandongan",-7.4619444,110.1705833,"+62 853-2645-5552",,"2026-04-14 04:54:33.507","2026-04-27 04:05:40.578"
"cmny5dbmu01seif04rysoicwh","C.01860","Tunas Tani Cimanggu Cilacap","C.01860","Cicanggah, Cimanggu, Kec. Cimanggu, Kabupaten Cilacap, Jawa Tengah",-7.348894,108.8374495,"08122707204",,"2026-04-14 04:54:33.51","2026-04-27 04:05:40.582"
"cmny5dbmx01sfif04z0bpxmfy","C.01812","Tunas Tani Nusawungu Cilacap","C.01812","Nusaori, Nusawungu, Kec. Nusawungu, Kabupaten Cilacap, Jawa Tengah",-7.648904,109.3449103,"+62 822-2326-6085",,"2026-04-14 04:54:33.514","2026-04-27 04:05:40.586"
"cmny5dbn001sgif04zbbc3h2t","C.02048","Tunggak Semi Sumbang Banyumas","C.02048","M67V+V7M, Jl. Prodjo Tarmedja, RT.4/RW.3, Genting, Kotayasa, Kec. Sumbang, Kabupaten Banyumas, Jawa Tengah 53183",-7.335282,109.2431663,"085876299995",,"2026-04-14 04:54:33.517","2026-04-27 04:05:40.59"
"cmny5dbn301shif04i6dspa5i","C.01004","Tunggal Tani Banjarnegara","C.01004","Jln. Raya Dieng, Dieng Kulon - Banjarnegara",-7.202184786,109.909357784,"081228989245",,"2026-04-14 04:54:33.52","2026-04-27 04:05:40.598"
"cmny5dbn701siif044j8rpoyj","C.01536","Tunjung Putih Pituruh Purworejo","C.01536","8R9V+Q9W, Kauman, Dukuh Wetan, Pituruh, Kec. Pituruh, Kabupaten Purworejo, Jawa Tengah 54263",-7.6806883,109.8415551,"+62 816-666-174",,"2026-04-14 04:54:33.524","2026-04-27 04:05:40.602"
"cmny5dbnf01sjif047gf7uxa6","C.01562","UD Abimanyu Sumpiuh Banyumas","C.01562","Selanegara, Sumpiuh RT 08, RT.08/RW.01, Kabupaten Banyumas, Jawa Tengah 53195",-7.605208,109.3602625,"+62 812-2964-3558",,"2026-04-14 04:54:33.532","2026-04-27 04:05:40.607"
"cmny5dbnj01skif04zb7svivp","NT/089","UD Aditama Batang","NT/089","Dukuh Kedung Miri Barat No. 47",-6.9039388,109.1600454,"082377019518",,"2026-04-14 04:54:33.536","2026-04-27 04:05:40.611"
"cmny5dbnq01smif04s8pxmji4","C.01351","UD Anugrah Depok Sleman","C.01351","6CPP+QRC Maguwoharjo, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.762848305,110.437006342,"08562599955",,"2026-04-14 04:54:33.543","2026-04-27 04:05:40.625"
"cmny5dbnu01snif04o89o3qer","C.01299","UD At Thin Gembong Pati","C.01299","8W6V+J3R Bageng, Pati Regency, Central Java",-6.688190523,110.942587105,"+62 815-7535-5567",,"2026-04-14 04:54:33.546","2026-04-27 04:05:40.629"
"cmny5dbnx01soif04ua1tpie6","C.02040","UD Bangkit Kemranjen Banyumas","C.02040","98Q7+W32, Jl. St., Area Sawah, Kecila, Kec. Kemranjen, Kabupaten Banyumas, Jawa Tengah 53194",-7.60915,109.3118128,"081327276799",,"2026-04-14 04:54:33.55","2026-04-27 04:05:40.632"
"cmny5dbo101spif04g3rss1up","C.02142","UD Barokah Purwodadi Purworejo","C.02142","Bubutan, Kec. Purwodadi, Kabupaten Purworejo, Jawa Tengah 54173",-7.8465793,110.0051587,"08164662228",,"2026-04-14 04:54:33.554","2026-04-27 04:05:40.636"
"cmny5dbo401sqif04c3v4gq3l","C.02422","UD Barokah Rawalo Banyumas","C.02422","F568+Q42, Jl. HM. Bachroen, Buaran, Banjarparakan, Kec. Rawalo, Kabupaten Banyumas, Jawa Tengah 53173",-7.5380973,109.1653834,"082313127607",,"2026-04-14 04:54:33.557","2026-04-27 04:05:40.64"
"cmny5dboz01srif04flfsq5aj","C.02227","UD Berkah Ajibarang Banyumas","C.02227","H3R5+3J5, Jl. Alternative Ajibarang - Lumbir, Kalidungu, Kracak, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163",-7.4098627,109.0590324,"081327474227",,"2026-04-14 04:54:33.587","2026-04-27 04:05:40.644"
"cmny5dbp801ssif0453kznvyu","C.02214","UD Berkah Bukateja Purbalingga","C.02214","HC37+52C, Jl. Raya Tidu, Dusun 1, Tidu, Kec. Bukateja, Kabupaten Purbalingga, Jawa Tengah 53382",-7.4471323,109.4125251,"085227595888",,"2026-04-14 04:54:33.596","2026-04-27 04:05:40.647"
"cmny5dbpc01stif04pznk11c2","C.02297","UD Berkah Sumpiuh Banyumas","C.02297","Semampir, Kuntili, Kec. Sumpiuh, Kabupaten Banyumas, Jawa Tengah 53195",-7.6191784,109.3476058,"081717444274",,"2026-04-14 04:54:33.6","2026-04-27 04:05:40.651"
"cmny5dbpf01suif04ijy2e9d1","C.02534","UD Berkah Tani Kalibangor","C.02534","F7W8+H6F, Jl. Raya Patikraja-Banyumas, Dusun II, Wlahar Wetan, Kec. Kalibagor, Kabupaten Banyumas, Jawa Tengah 53192, Indonesia",-7.5033069,109.2656287,"081327674494",,"2026-04-14 04:54:33.604","2026-04-27 04:05:40.654"
"cmny5dbpj01svif04yqgdkdop","C.00528","UD Berkah Tani Pati","C.00528","Ngeluk, Panjunan, Kec. Pati",,,"0812-2646-3889",,"2026-04-14 04:54:33.607","2026-04-27 04:05:40.658"
"cmny5dbpm01swif04v6luk7m9","C.01118","UD Berkah Tani Pati","C.01118","Ngeluk, Panjunan, Kec. Pati",-6.739891232,111.045968113,"0812-2646-3889",,"2026-04-14 04:54:33.61","2026-04-27 04:05:40.663"
"cmny5dbpq01sxif0411sckmwc","C.01928","UD Berkah Tani Terban Kudus","C.01928","6W4Q+FMV, Jl. Situs Patiayam, Kancilan, Terban, Kec. Jekulo, Kabupaten Kudus, Jawa Tengah 59382",-6.793821,110.9392875,"085950323949",,"2026-04-14 04:54:33.614","2026-04-27 04:05:40.666"
"cmny5dbpt01syif04jflmfv8w","C.00950","UD Buana Tani Blora","C.00950","Jl. Randublatung - Menden, Mendanrejo, Mendenrejo, Kacamatan Sub-District",-7.236772359,111.440818184,"+62 877-3137-4241",,"2026-04-14 04:54:33.618","2026-04-27 04:05:40.67"
"cmny5dbpw01szif04jwvo98vw","C.00810","UD Budi Jaya Tani Pemalang","C.00810","Penggarit, Taman",-6.94429,109.4126,"+62 813-8261-4583",,"2026-04-14 04:54:33.621","2026-04-27 04:05:40.674"
"cmny5dbq001t0if0497tw2j0s","C.01932","UD Cahaya Putra Pulokulon Grobogan","C.01932","V224+7X7, Manggulsan Kidul, Jambon, Kec. Pulokulon, Kabupaten Grobogan, Jawa Tengah 58181",-7.149347,111.0074195,"088221398121",,"2026-04-14 04:54:33.625","2026-04-27 04:05:40.678"
"cmny5dbq301t1if04alh1n5wm","C.02017","UD Daulat Tani Kebumen","C.02017","Gg. Rw. No.3, Kuwangsan Lor, Ampih, Kec. Buluspesantren, Kabupaten Kebumen, Jawa Tengah 54391",-7.739869,109.7075915,"088215190399",,"2026-04-14 04:54:33.628","2026-04-27 04:05:40.681"
"cmny5dbq701t2if04tqczod9d","C.00766","UD Doa Fajar","C.00766","Jl. Raya Wedung - Demak, Nglegok, Jali, Kec. Bonang, Kabupaten Demak, Jawa Tengah 59552",-6.843994285,110.641793523,"081326876511",,"2026-04-14 04:54:33.631","2026-04-27 04:05:40.685"
"cmny5dbqb01t3if04k3x8zt2i","C.02564","UD Firma Paguyangan Brebes","C.02564","M2Q7+CFV, Jalan Raya, Karangbawang, Pakujati, Paguyangan, Brebes Regency, Central Java 52276, Indonesia",-7.3113786,109.0136773,"088227854600",,"2026-04-14 04:54:33.635","2026-04-27 04:05:40.689"
"cmny5dbqe01t4if0498bk37fe","C.02525","UD Gilang Banjarnegara","C.02525","Depan Balai Desa, Semayun, Gentansari, Kec. Pagedongan, Kab. Banjarnegara, Jawa Tengah 53418, Indonesia",-7.4242265,109.6599322,"081391565222",,"2026-04-14 04:54:33.639","2026-04-27 04:05:40.692"
"cmny5dbqi01t5if04dspfwax2","C.00432","UD Griya Tani Batang","C.00432","Donowodo, Candigugur, Kec. Bawang",-7.1085274,109.9140888,"+62 823-1482-9985",,"2026-04-14 04:54:33.642","2026-04-27 04:05:40.696"
"cmny5dbql01t6if04r0z5osc7","C.00385","UD Hana Berkah","C.00385","Desa Cingkrong, Krajan, Cingkrong, Kec. Purwodadi",-7.0850454,110.8674816,"+62 823-2948-7519",,"2026-04-14 04:54:33.646","2026-04-27 04:05:40.7"
"cmny5dbqo01t7if04kufgikkq","C.00487","UD Handayani Sukorejo Ponorogo","C.00487","Ngembat, Gadel, Sidorejo, Kec. Sukorejo",-6.8896471,111.0059777,"+62 821-4034-8399",,"2026-04-14 04:54:33.649","2026-04-27 04:05:40.704"
"cmny5dbqs01t8if04myoof3xz","C.02183","UD Harga Dasar Cimanggu Cilacap","C.02183","Cipeusing, Cijati, Kec. Cimanggu, Kabupaten Cilacap, Jawa Tengah 53271",-7.2663277,108.8096918,"081902914775",,"2026-04-14 04:54:33.652","2026-04-27 04:05:40.709"
"cmny5dbqv01t9if04pjicezv1","NT/090","UD Hidayah Wanayasa","NT/090","JL. Raya Karangkobar , Wanayasa",-7.2410923,109.7497526,"089671879716",,"2026-04-14 04:54:33.656","2026-04-27 04:05:40.713"
"cmny5dbqy01taif04c4ojhbnh","C.02471","UD Hikmah Tani Banyumas","C.02471","M7P5+G6Q, Dusun II, Limpakuwus, Kec. Sumbang, Kabupaten Banyumas, Jawa Tengah 53183, Indonesia",-7.3136123,109.2577644,"081227565001",,"2026-04-14 04:54:33.659","2026-04-27 04:05:40.717"
"cmny5dbr201tbif04zpeqfze5","C.01307","UD Jasa Tani Keling Jepara","C.01307","FWV6+X4R Kelet, Kabupaten Jepara, Jawa Tengah",-6.504749495,110.910325101,"+62 858-0056-0076",,"2026-04-14 04:54:33.663","2026-04-27 04:05:40.721"
"cmny5dbr501tcif04beg8ncx1","C.01181","UD Karya Bersama Kudus","C.01181","7VP6+253 Puyoh, Kabupaten Kudus, Jawa Tengah",-6.714717636,110.860427428,"+62 813-9018-2005",,"2026-04-14 04:54:33.666","2026-04-27 04:05:40.725"
"cmny5dbr801tdif04s5t31m3f","C.00475","UD Karya Tani","C.00475","Jatiroto, RT/RW 002/003, Kec. Kayen",-6.889409895,111.008571693,"0852-0036-9157",,"2026-04-14 04:54:33.669","2026-04-27 04:05:40.728"
"cmny5dbrc01teif048e2bqzer","C.01979","UD Karya Tani Binangun Cilacap","C.01979","87J8+MJ6, Binangun, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah 53281",-7.668266,109.2665693,"081328866550",,"2026-04-14 04:54:33.673","2026-04-27 04:05:40.732"
"cmny5dbrg01tfif04zq64dtoe","C.00049","UD Kasmin","C.00049","Desa Tlogorejo",-6.6915856,110.9300804,"085290299165",,"2026-04-14 04:54:33.676","2026-04-27 04:05:40.735"
"cmny5dbrj01tgif0467ljyjrc","C.00847","UD Kurnia Boloagung","C.00847","Tompe, Boloagung, Kec. Kayen",-7.231515417,110.502329546,"081326426135",,"2026-04-14 04:54:33.68","2026-04-27 04:05:40.739"
"cmny5dbrn01thif04m950mi0a","C.01388","UD Langgeng Tani Jekulo Kudus","C.01388","5W78+Q8Q Sadang, Kabupaten Kudus, Jawa Tengah",-6.852084,110.8781898,"085740511174",,"2026-04-14 04:54:33.683","2026-04-27 04:05:40.743"
"cmny5dbrq01tiif041ie8xdun","C.00974","UD Lima Tani Pemalang","C.00974","Tim., Sawahrejo Utara, Tegalsari Tim., Kec. Ampelgading",-6.960851144,109.459088932,"+62 817-9581-610",,"2026-04-14 04:54:33.687","2026-04-27 04:05:40.747"
"cmny5dbru01tjif046zb4pigr","C.01882","UD Madanis Truni Magelang","C.01882","H5WC+XW5 Candisari, Kabupaten Magelang, Jawa Tengah",-7.402611,110.1723889,"081225696687",,"2026-04-14 04:54:33.69","2026-04-27 04:05:40.75"
"cmny5dbs401tmif049t6qecxo","C.02038","UD Makmur Pabelan Semarang","C.02038","PG9F+GQV, Jl. Sumowono-Macanan, Padaan, Kec. Pabelan, Kabupaten Semarang, Jawa Tengah 50771",-7.281065,110.5244147,"085217430900",,"2026-04-14 04:54:33.7","2026-04-27 04:05:40.761"
"cmny5dbs701tnif04dolwcc2n","C.02149","UD Makmur Tani Jati Kudus","C.02149","Dukuh, rt01, RW.12, Goleng, Pasuruhan Lor, Kec. Jati, Kabupaten Kudus, Jawa Tengah 59349",-6.835488,110.807751,"081325407018",,"2026-04-14 04:54:33.704","2026-04-27 04:05:40.765"
"cmny5dbsb01toif042xfq8p0t","C.01290","UD Mekarsari Gembong Pati","C.01290","8W5J+928, Plukaran, Kec. Gembong, Kabupaten Pati, Jawa Tengah 59162",-6.6915856,110.9300804,"+62 856-2722-144",,"2026-04-14 04:54:33.707","2026-04-27 04:05:40.769"
"cmny5dbse01tpif04onnrcbee","C.01229","UD Mila Mulia Sukolilo Pati","C.01229","2V94+326 Pakem, Pati Regency, Central Java",-6.981944601,110.854866867,"+62 823-2428-5464",,"2026-04-14 04:54:33.711","2026-04-27 04:05:40.772"
"cmny5dbsi01tqif04b1k6h2qk","C.01455","UD Mitaya Minggir Sleman","C.01455","76FP+X82 Sendangagung, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.724903786,110.235788528,"6285245433411",,"2026-04-14 04:54:33.714","2026-04-27 04:05:40.776"
"cmny5dbsl01trif04kaxed5ul","C.01518","UD Mitra Tani Barokah Gabus Pati","C.01518","52RJ+HH9, Gebang, Kec. Gabus, Kabupaten Pati, Jawa Tengah 59173",-6.8085494,111.0312765,"082134953644",,"2026-04-14 04:54:33.717","2026-04-27 04:05:40.779"
"cmny5dbso01tsif04mqt3qejm","C.00445","UD Mitra Tani Maos","C.00445","Wates Timur, Palinggian, Maos Lor, Kec. Maos",-7.600357,109.15009,"+62 822-2187-2629",,"2026-04-14 04:54:33.721","2026-04-27 04:05:40.783"
"cmny5dbss01ttif0414wj40xa","NT/091","UD Mulyo Barokah Rembang","NT/091","Desa Sumber Mulyo RT 02 RW 01 Kec. Sarang",-6.724215244,111.635196815,"085325078158 / 085231451786",,"2026-04-14 04:54:33.724","2026-04-27 04:05:40.787"
"cmny5dbsv01tuif046otoixb9","C.01495","UD Munawaroh Karangawen Demak","C.01495","WHJ7+5FV, Pending, Tlogorejo, Kec. Karangawen, Kabupaten Demak, Jawa Tengah 59566",-7.0694163,110.5635869,"0856-4019-1894",,"2026-04-14 04:54:33.727","2026-04-27 04:05:40.791"
"cmny5dbsy01tvif04evlpr6xh","NT/092","UD Murah Kendal","NT/092","Kendayaan Rt 002 / Rw 004 Kel. Karangayu Kec. Cepiring",-6.9201217,110.1528193,"081325172501",,"2026-04-14 04:54:33.73","2026-04-27 04:05:40.794"
"cmny5dbt101twif044xao9s4q","C.01224","UD Murah Tani Jlegong Jepara","C.01224","Bitingan, Jlegong, Keling, Jepara Regency, Central Java 59454",-6.481753823,110.886629615,"+62 813-2542-9662",,"2026-04-14 04:54:33.734","2026-04-27 04:05:40.806"
"cmny5dbt501txif04sp0di7se","NT/093","UD Murah Wonosobo","NT/093","Desa Sigedong, Kejajar, Wonosobo Gang Rabu",-7.2653468,109.9778297,"0858-6844-2350 / 085212911898",,"2026-04-14 04:54:33.737","2026-04-27 04:05:40.81"
"cmny5dbt801tyif049dtje2yi","C.01657","UD Murni Playen Gunungkidul","C.01657","3H34+W7M Playen, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta",-7.9451667,110.5556667,"088238792403",,"2026-04-14 04:54:33.74","2026-04-27 04:05:40.814"
"cmny5dbtc01tzif04x7z6tc1w","NT/094","UD Mutiara Tani Banjarnegara","NT/094","Desa Gembol RT. 01 RW.02  Kel. Gembol Kec. Pejawaran",-7.2184031,109.8570434,"081327012810",,"2026-04-14 04:54:33.744","2026-04-27 04:05:40.818"
"cmny5dbtf01u0if04u24cgo96","C.02166","UD Ninik Karanpucung Cilacap","C.02166","HVQX+8V9 Karangpucung, Kabupaten Cilacap, Jawa Tengah",-7.4117451,108.8997115,"081215420108",,"2026-04-14 04:54:33.747","2026-04-27 04:05:40.822"
"cmny5dbti01u1if04qjak2i86","C.00575","UD Pamor Mulyo Tambakromo","C.00575","Keben, Kec. Tambakromo",-6.876564766,111.0540556,"+62 882-3718-9434",,"2026-04-14 04:54:33.751","2026-04-27 04:05:40.827"
"cmny5dbtm01u2if04ns5l4bum","C.00715","UD Pandawa Tani Banjarnegara","C.00715","Raya PU, Rakit, Kec. Rakit",-7.437071551,109.525363055,"+62 852-9199-1534",,"2026-04-14 04:54:33.755","2026-04-27 04:05:40.831"
"cmny5dbts01u4if04a2gfv0ck","C.00739","UD Pojok Tani","C.00739","Dusun Jetis, Kel/Des. Katong, Kec. Toroh",-7.1430616,110.8640029,"081575085511",,"2026-04-14 04:54:33.761","2026-04-27 04:05:40.839"
"cmny5dbtw01u5if04egttu7fm","C.01125","UD Puji Tani Tegal","C.01125","RT.04/RW.02, Karangmalang, Kedungbanteng",-6.952077975,109.228534155,"+62 812-1504-6500",,"2026-04-14 04:54:33.764","2026-04-27 04:05:40.843"
"cmny5dbtz01u6if04fqlm6u4z","C.01521","UD Radi Rejo Undaan Kudus","C.01521","3Q8W+HFM Kalirejo, Kabupaten Kudus, Jawa Tengah",-6.9335091,110.7959083,"085773861121",,"2026-04-14 04:54:33.768","2026-04-27 04:05:40.846"
"cmny5dbu301u7if04ptkz5b78","C.00646","UD Rahayu Kayen","C.00646","Rogomulyo, Kec. Kayen",-6.869462019,110.998228984,"+62 853-2533-6286",,"2026-04-14 04:54:33.771","2026-04-27 04:05:40.851"
"cmny5dbu601u8if04b4fshb41","C.02259","UD Rama Tani Majenang Cilacap","C.02259","MQG2+CW7, Jl. Al Khitoh, Mulyadadi, Kec. Majenang, Kabupaten Cilacap, Jawa Tengah 53257",-7.3239546,108.7521527,"082329688760",,"2026-04-14 04:54:33.775","2026-04-27 04:05:40.854"
"cmny5dbua01u9if04svhvznin","C.01888","UD Rizal Farm Ceper Klaten","C.01888","Unnamed Road, Pengung, Jambu Kulon, Kec. Ceper, Kabupaten Klaten, Jawa Tengah 57465",-7.671231,110.668791,"085647249425",,"2026-04-14 04:54:33.778","2026-04-27 04:05:40.858"
"cmny5dbud01uaif046mpsmy2t","C.01516","UD Rizki Azriel Kemusu Boyolali","C.01516","MPQJ+Q94 Bawu, Kabupaten Boyolali, Jawa Tengah",-7.3106111,110.7309722,"088216500488",,"2026-04-14 04:54:33.782","2026-04-27 04:05:40.862"
"cmny5dbuh01ubif04udod4jpz","C.02239","UD Rizki Banjaranyar Banyumas","C.02239","H899+XFH Banjaranyar, Kabupaten Banyumas, Jawa Tengah",-7.430059,109.318727,"081327902390",,"2026-04-14 04:54:33.785","2026-04-27 04:05:40.865"
"cmny5dbuk01ucif04ddbeo0rz","C.02226","UD Rizki Tani Lumbir Banyumas","C.02226","F2RC+RG3 Parungkamal, Kabupaten Banyumas, Jawa Tengah",-7.5079977,109.0212621,"081327677782",,"2026-04-14 04:54:33.788","2026-04-27 04:05:40.869"
"cmny5dbun01udif04uogmzt6q","C.00721","UD Ron Tani","C.00721","Jebor, Bango",-6.879642653,110.679725998,"082322775272",,"2026-04-14 04:54:33.791","2026-04-27 04:05:40.873"
"cmny5dbuq01ueif04olk1ljd8","C.01447","UD Sabar Mandiri Purwodadi Purworejo","C.01447","Jl. Panembahan Senopati No.6, Segiloh, Purwosari, Kec. Purwodadi, Kabupaten Purworejo, Jawa Tengah 54173",-7.812107,109.996318,"082382634950",,"2026-04-14 04:54:33.795","2026-04-27 04:05:40.877"
"cmny5dbuu01ufif040jztraek","C.02116","UD Saerah Pulokulon Grobogan","C.02116","V4GF+HC6, Kembangan, Tuko, Kec. Pulokulon, Kabupaten Grobogan, Jawa Tengah 58182",-7.1236833,111.123597,"08813937475",,"2026-04-14 04:54:33.798","2026-04-27 04:05:40.881"
"cmny5dbux01ugif046r8n2ox5","C.02522","UD Saprodi Mojolaban Sukoharjo","C.02522","9VPR+PF3, Jl. Mayor Achmadi, Sidan, Klumprit, Kec. Mojolaban, Kabupaten Sukoharjo, Jawa Tengah 57554, Indonesia",-7.613241,110.8885831,"0895805244400",,"2026-04-14 04:54:33.802","2026-04-27 04:05:40.884"
"cmny5dbv101uhif043ljd01zb","C.01429","UD Saprodi Soleh Bukateja Purbalingga","C.01429","Jl. Raya Kutawis No.03, RW.01, Dusun 4, Kutawis, Kec. Bukateja, Kabupaten Purbalingga, Jawa Tengah 53382",-6.6681125,110.7392072,"081327789369",,"2026-04-14 04:54:33.805","2026-04-27 04:05:40.888"
"cmny5dbv401uiif041rpdiwtc","C.01798","UD Sarana Tani Beran Kepil","C.01798","Beran",-7.500611,109.9987222,"+62 858-4259-9855",,"2026-04-14 04:54:33.808","2026-04-27 04:05:40.891"
"cmny5dbv701ujif04gf9xuv8r","C.01394","UD Sido Rahayu Cluwak Pati","C.01394","FWWH+325, Ketengan, Mojo, Kec. Cluwak, Kabupaten Pati, Jawa Tengah 59157",-6.504559796,110.927586171,"082387764051",,"2026-04-14 04:54:33.812","2026-04-27 04:05:40.895"
"cmny5dbvb01ukif04lqq6bcia","C.00154","UD Slamet Kebumen","C.00154","Jl. Raya Prembun No.240, Kranggen, Kabekelan, Kec. Prembun",-7.7235517,109.802961,"0819829129",,"2026-04-14 04:54:33.816","2026-04-27 04:05:40.899"
"cmny5dbvf01ulif04i6ryk9dq","C.00574","UD Sri Rejeki / Agriaku","C.00574","5M6F+FF7, Bungkus, Turirejo, Kecamatan Demak",-6.8388494,110.6721998,"081215934350",,"2026-04-14 04:54:33.82","2026-04-27 04:05:40.903"
"cmny5dbvm01unif04i2z78aek","C.00465","UD Subur Makmur Kendal","C.00465","Dawung, Sendangdawung, Kec. Kangkung",-6.924059462,110.097762684,"087832017843",,"2026-04-14 04:54:33.826","2026-04-27 04:05:40.911"
"cmny5dbvp01uoif04cuovnymn","C.02013","UD Subur Makmur Undaan Kudus","C.02013","Beru, Berugenjang, Kec. Undaan, Kabupaten Kudus, Jawa Tengah",-6.942083,110.80125,"085799110979",,"2026-04-14 04:54:33.829","2026-04-27 04:05:40.915"
"cmny5dbvs01upif04x5kcu8xi","C.02542","UD Subur Tani Kembaran Banyumas","C.02542","H8X3+9X6, Jl. Raya Sambeng Kulon, Dusun I, Sambeng Kulon, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.401615,109.3049207,"082124641553",,"2026-04-14 04:54:33.832","2026-04-27 04:05:40.919"
"cmny5dbvw01uqif04aticbu9q","C.00723","UD Sumber Rejeki","C.00723","Jalan Raya Guntur, Dk. Boyo, Pulosari RT/RW 06/02, Karangtengah, Pulosarikrajan, Pulosari, Kec. Karangtengah,",-6.9268946,110.5793392,"081225715137",,"2026-04-14 04:54:33.836","2026-04-27 04:05:40.923"
"cmny5dbvz01urif041fpv64b8","C.01175","UD Sumber Rejeki Malang","C.01175","Jl. Pulau Mas, RT.4/RW.1, Kepuh Selatan, Kepuharjo, Kec. Karang Ploso",-7.904590154,112.622790042,"+62 812-3402-7835",,"2026-04-14 04:54:33.84","2026-04-27 04:05:40.927"
"cmny5dbw301usif04cyyn2nh4","C.02100","UD Sumber Tani Barokah Pagedongan Banjarnegara","C.02100","HMH7+64V, Jl. Raya Pucang, Karang Jambu, Gentansari, Kec. Pagedongan, Kab. Banjarnegara, Jawa Tengah 53418",-7.4220115,109.6627195,"085385351039",,"2026-04-14 04:54:33.844","2026-04-27 04:05:40.93"
"cmny5dbw601utif044sx62wdz","C.01531","UD Sumber Tani Jaya Brebes","C.01531","Sengon Wetan, Sengon, Tanjung",-6.8885297,108.8648421,"+62 878-3549-4007",,"2026-04-14 04:54:33.847","2026-04-27 04:05:40.934"
"cmny5dbwa01uuif04vde7n5au","C.02278","UD Sumber Tani Kedungjati Grobogan","C.02278","Jl. Perintis Kemerdekaan No.74, Kedungjati, Kec. Kedungjati, Kabupaten Grobogan, Jawa Tengah 58167",-7.1632251,110.6328218,"087834321669",,"2026-04-14 04:54:33.85","2026-04-27 04:05:40.938"
"cmny5dbwd01uvif04pibptqor","C.02175","UD Sumber Waras Petanahan Kebumen","C.02175","Jl. Laut Munggu No.16, Petanahan, Kec. Petanahan, Kabupaten Kebumen, Jawa Tengah 54382",-7.7519173,109.5868965,"082334495370",,"2026-04-14 04:54:33.854","2026-04-27 04:05:40.941"
"cmny5dbwh01uwif04ejz02kt9","C.00237","UD Tani Barokah Pati","C.00237","Jl. Sunan-Ngerang, Kemiri, Karangwage, Kec. Trangkil,",-6.6336376,111.0766322,"+62 813-2679-7395",,"2026-04-14 04:54:33.857","2026-04-27 04:05:40.945"
"cmny5dbwk01uxif049f5gay4b","C.01545","UD Tani Jaya Makmur Pati","C.01545","73JC+3FH Ngepungrojo, Kabupaten Pati, Jawa Tengah",-6.7772257,111.0335036,"085641872079",,"2026-04-14 04:54:33.86","2026-04-27 04:05:40.949"
"cmny5dbwn01uyif04uo0fk0u8","C.02368","UD Tani Subur Gatak Sukoharjo","C.02368","CP7H+V4F, Dimoro, Klaseman, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557",-7.5853628,110.7276446,"085728745010",,"2026-04-14 04:54:33.864","2026-04-27 04:05:40.952"
