"id","userId","title","message","link","isRead","createdAt"
"cmogv9fce000jl704za2zfts6","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Bilis 500 SC 1 L disesuaikan sebesar +1810 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.878"
"cmogv9fcl000nl7041twbka6p","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biocis 25 EC 1 L disesuaikan sebesar +1000 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.886"
"cmogv9fcr000rl704ti18i8xq","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biocron 500 EC 1 L disesuaikan sebesar +2780 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.891"
"cmogv9fcw000vl7044oi454zq","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biogent 50 SC 1 L disesuaikan sebesar +6330 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.897"
"cmogv9fd1000zl704fkumvu4k","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biomax 1 L disesuaikan sebesar +6990 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.902"
"cmogv9fda0013l704ifqt5bvx","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Bionasa 480 SL 1 L disesuaikan sebesar +2160 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.91"
"cmogv9fde0017l704dg2o5qyo","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biothion 200 EC 1 L disesuaikan sebesar +1700 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.915"
"cmogv9fdo001bl704moikckhp","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biotomil 40 SP 400 gr disesuaikan sebesar +1200 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.924"
"cmogv9fdy001fl704fky3c74m","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Cadilac 80 WP 1 kg disesuaikan sebesar +2040 Bks.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.934"
"cmogv9fe4001jl704sdgaba6c","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok D'mectin 530 SL 1 L disesuaikan sebesar +4410 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.941"
"cmogv9fe9001nl704r4p3rbtg","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Desmos 200/60 SC 1 Lt disesuaikan sebesar +25 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.946"
"cmogv9fee001rl70464eoqlbw","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Fatal 250 EC 500 ml disesuaikan sebesar +950 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.951"
"cmogv9fek001vl704wukojaph","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Gasing 135 SL 1 L disesuaikan sebesar +6300 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.956"
"cmogv9fep001zl7044gijy92b","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Glufo 150 SL 1 Lt disesuaikan sebesar +800 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.961"
"cmogv9feu0023l704r2mg0b26","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Joki 400 SL 1 L disesuaikan sebesar +5720 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.966"
"cmogv9fez0027l7042nipdbhq","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok King Cobra 500 ML disesuaikan sebesar +765 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.971"
"cmogv9ff4002bl704wdwxzkrw","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Manuver 400 SL 1 L disesuaikan sebesar +2230 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.976"
"cmogv9ffa002fl7047kmndlwa","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Nargis 50 WP 40 gr disesuaikan sebesar +200 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.982"
"cmogv9ffg002jl704u1cnexjs","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Nefos 45 WP 500 gr disesuaikan sebesar +5745 Bks.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.989"
"cmogv9ffm002nl704dgxzn831","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Nicofuron 80 OD 1 L disesuaikan sebesar +800 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.994"
"cmogv9ffr002rl7046x5gqj71","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Niten 100 SL 1 L disesuaikan sebesar +800 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.999"
"cmogv9ffw002vl704xjolepak","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Notora 60/6 WG 400 Gr disesuaikan sebesar +800 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.004"
"cmogv9fg1002zl704ccrtohd7","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Platoon 75 WP 500 gr disesuaikan sebesar +1400 Bks.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.009"
"cmogv9fg50033l704c2lp7gkv","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Pronate 200 SL 1 L disesuaikan sebesar +2165 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.014"
"cmogv9fgf0037l704yq5z5prx","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Propus 500 ml disesuaikan sebesar +2680 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.024"
"cmogv9fgl003bl70405k923mc","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Propus Plus 250 SC 250 ml disesuaikan sebesar +3260 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.03"
"cmogv9fgr003fl704n4487g62","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Rapid Zone 20 WG 250 gr disesuaikan sebesar +1190 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.035"
"cmogv9fgv003jl704e2bcl47d","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Sinakill 18/32 EC 250 ml disesuaikan sebesar +1570 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.04"
"cmogv9fh0003nl704vdfcx9u5","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Sinamore 100 ml disesuaikan sebesar +1470 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.045"
"cmogv9fh7003rl704pmeivjiy","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Solusi 865 SL 1 L disesuaikan sebesar +5160 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.051"
"cmogv9fhd003vl704hl6a80ww","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Stadium 18 EC 1 L disesuaikan sebesar +5620 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.057"
"cmogv9fhk003zl704744publg","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Sweeper 480 SL 1 L disesuaikan sebesar +2000 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.064"
"cmogv9fhp0043l704p6tjsy2j","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Tandem 325 SC 250 ml disesuaikan sebesar +370 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.07"
"cmogv9fhu0047l704nmikntze","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Torero 80 WP 1 Kg disesuaikan sebesar +2600 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.074"
"cmogv9fi4004bl704aerltt88","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Zenus 276 SL 1 L disesuaikan sebesar +4460 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.085"
"cmogv9fia004fl704w9kbcsr0","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Ziflo 76 WG 800 gr disesuaikan sebesar +4245 PCS.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:13.09"
"cmogvfpwi000qky043m4mt1vm","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Raffli Yoga Prasetyo mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogvfpw3000kky04qf4astd9","t","2026-04-27 07:24:06.499"
"cmogvi4ps0011ky04o3oyxpu8","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Muhammad Nor Faizin mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogvi4pg000sky042t2j3zfd","t","2026-04-27 07:25:59.008"
"cmogvjz4e000ajv04lqlo3qyw","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Anuf Arfin Yulianto mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogvjz3y0001jv04z5ke1ur6","t","2026-04-27 07:27:25.07"
"cmogvmioe001rjv043cpy2c4g","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Anuf Arfin Yulianto mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogvminy001njv04p93spo00","t","2026-04-27 07:29:23.726"
"cmogvp2ni002ijv04pfhvmanb","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Aisyah Febry Tri Astuti mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogvp2my001tjv04mvyxt8up","t","2026-04-27 07:31:22.926"
"cmogvpfd1001kjv04ssgy0stb","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Anggun Susilawati mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogvpfco000ujv04a74x11p9","t","2026-04-27 07:31:39.398"
"cmogw48vk0028jv04zttgrsgg","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Danu Bagus Setiawan mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogw48ue0020jv04ns1eo5gg","t","2026-04-27 07:43:10.833"
"cmogw8jak007gjv043qf1f3fw","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok King Cobra 500 ML disesuaikan sebesar +500 Btl.
Keterangan: stok awal aziz","/dashboard/stock/history","t","2026-04-27 07:46:30.957"
"cmogwax0k007mjv04zhjfepp3","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Danu Bagus Setiawan mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogwax07007ijv04131ee8bw","t","2026-04-27 07:48:22.053"
"cmogxeave001xkt04xlu5lgzu","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Putri Ayuning Sekar telah menyimpan sesi lanjutan demo plot untuk petani Bu Sekar.","/dashboard/demoplot/detail/cmogwyuxu000pkt045jymi2lq","t","2026-04-27 08:18:59.594"
"cmogxedqk000rl404b33m7633","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Anggun Susilawati telah menyimpan sesi lanjutan demo plot untuk petani Edi.","/dashboard/demoplot/detail/cmogx06zi0001jo0452v0dry3","t","2026-04-27 08:19:03.308"
"cmogxexii001ukz04ttb5yoks","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Kiftirul Aziz telah menyimpan sesi lanjutan demo plot untuk petani Aziz.","/dashboard/demoplot/detail/cmogx1ydj000fjo04ced8i7t0","t","2026-04-27 08:19:28.939"
"cmoi1kijx000nju04b04grjhm","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Sugeng Raharjo.","/dashboard/demoplot/detail/cmoi1kiid0002ju04lzpi7jjv","t","2026-04-28 03:03:34.126"
"cmoi2itry0003ju04awh3gjpf","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biomax 1 L disesuaikan sebesar +3500 Btl.
Keterangan: Pengambilan sampel milik BD","/dashboard/stock/history","t","2026-04-28 03:30:14.975"
"cmoi2itss0007ju04q8wj5rp9","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Pronate 200 SL 1 L disesuaikan sebesar +1000 Btl.
Keterangan: Pengambilan sampel milik BD","/dashboard/stock/history","t","2026-04-28 03:30:15.004"
"cmoi2itsx000bju04683ii94r","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok King Cobra 500 ML disesuaikan sebesar +1100 Btl.
Keterangan: Pengambilan sampel milik BD","/dashboard/stock/history","t","2026-04-28 03:30:15.01"
"cmoi2itt2000fju04zkcgg3nw","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Allmax 500 ml disesuaikan sebesar +1100 Btl.
Keterangan: Pengambilan sampel milik BD","/dashboard/stock/history","t","2026-04-28 03:30:15.015"
"cmoi2itt8000jju04uhtu4y30","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Biolon 670 EC 1 L disesuaikan sebesar +300 PCS.
Keterangan: Pengambilan sampel milik BD","/dashboard/stock/history","t","2026-04-28 03:30:15.02"
"cmoi2itte000nju042gn9ijms","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Nicofuron 80 OD 1 L disesuaikan sebesar +500 PCS.
Keterangan: Pengambilan sampel milik BD","/dashboard/stock/history","t","2026-04-28 03:30:15.026"
"cmomonnwj0005jr0463h97ohp","cmn2ut4aa0013jy04kr1572fk","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOIA6UD) telah ditolak oleh SPV.
Alasan: Ajukan kemasan sedang","/dashboard/stock","f","2026-05-01 09:00:56.9"
"cmoqkc26s000pju0495dgcr12","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Slamat Dawung.","/dashboard/demoplot/detail/cmoqkc2590004ju04bbey9ads","t","2026-05-04 02:11:01.781"
"cmoqkl82m000fl4044z7uo1oa","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Pak Dimo.","/dashboard/demoplot/detail/cmoqkl81o0004l404mg05d7gz","t","2026-05-04 02:18:09.31"
"cmoqzmbtr0001l4045jetqbvn","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Dhika Prasetya) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","f","2026-05-04 09:18:55.072"
"cmoqzmbtx0003l404in2fl3cc","cmmvjyntc0001l704r738ouwy","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMOQRSLJ) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","t","2026-05-04 09:18:55.077"
"cmoqzryfu0005l404vl9xtxcs","cmn2ut4aa0013jy04kr1572fk","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOQS28Q) telah ditolak oleh SPV.
Alasan: Joki diperuntukkan hanya untuk MST","/dashboard/stock","f","2026-05-04 09:23:17.658"
"cmoqrwrmm000nl0042i7m0yiy","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-04 05:43:05.182"
"cmos91suh0005i504e7nfob3l","cmn2ut4aa0013jy04kr1572fk","🧪 Sampel Disetujui SPV — Stok Masuk","Pengajuan sampel Anda (ID: CMOS53XC) telah disetujui SPV. Stok sampel sudah masuk ke gudang Anda.","/dashboard/stock","f","2026-05-05 06:30:39.689"
"cmosa38fa0009la04zbj48q9j","cmn2ut4aa0013jy04kr1572fk","✅ Pengajuan Stok Selesai — Stok Telah Masuk","Pengajuan stok Anda (ID: CMOR02WJ) telah diterima SPV. Stok telah masuk ke ledger Anda. Invoice Accurate: 645.26.05.06276.","/dashboard/stock","f","2026-05-05 06:59:46.15"
"cmosb1ssh000bl204tbo03g6r","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui WH Manager — Menunggu Penerimaan SPV","Pengajuan stok Anda (ID: CMOS54TJ) telah disetujui WH Manager. Menunggu SPV konfirmasi penerimaan.","/dashboard/stock","f","2026-05-05 07:26:38.849"
"cmos3r8st0006jm04aormhvma","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-05 04:02:29.069"
"cmos9ojnu0001ju04uysfpa1u","cmmu0cn8x0004zfy0rje4s1oa","📦 Stok Siap Diterima","Pengajuan stok AFA (Dhika Prasetya) telah disetujui WH Manager. Silakan lakukan konfirmasi penerimaan.","/dashboard/stock","t","2026-05-05 06:48:20.874"
"cmosb1ssc0009l2042p6dai64","cmmu0cn8x0004zfy0rje4s1oa","📦 Stok Siap Diterima","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui WH Manager. Silakan lakukan konfirmasi penerimaan.","/dashboard/stock","t","2026-05-05 07:26:38.845"
"cmosoz6bd0009jq0436vzeqv6","cmn2ut48r0009jy04hylrc57r","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOSON3Z) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmoson3z70001jr04fpxb5ys3","f","2026-05-05 13:56:31.033"
"cmos9ojo00003ju04hy8sze13","cmmvjyntc0001l704r738ouwy","✅ Disetujui WH Manager — Menunggu Penerimaan SPV","Pengajuan stok Anda (ID: CMOS9GK0) telah disetujui WH Manager. Menunggu SPV konfirmasi penerimaan.","/dashboard/stock","t","2026-05-05 06:48:20.88"
"cmotf7lri0011l2047bowfn2e","cmnptxdfx0003ih04aeoz98ii","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOTENO1) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmoteno100003jx0418r1qqo9","f","2026-05-06 02:10:54.318"
"cmotgkkjs000jl504lq4sk4p2","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Izul.","/dashboard/demoplot/detail/cmotgkke40002l504kwgomgmu","f","2026-05-06 02:48:58.888"
"cmourfdth000hl504qkznx1em","cmn2ut49f000ljy04iv28asey","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOURBAB) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmourbab00001la04lwlohr2x","f","2026-05-07 00:40:38.837"
"cmout0az9000ol704sp6camvh","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Sarmin.","/dashboard/demoplot/detail/cmout0axp0003l704msgbz6nf","t","2026-05-07 01:24:54.549"
"cmoutn6ad0009lh04hkrlroag","cmmu0cnp40006zfy02oc00oz1","📝 Update Sesi Demo Plot","Anggun Susilawati telah menyimpan sesi lanjutan demo plot untuk petani Pak Sukimin.","/dashboard/demoplot/detail/cmoutko6a0001kz04ihi85r9f","t","2026-05-07 01:42:41.557"
"cmouvog86000zlf04ps12p1el","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Ratno.","/dashboard/demoplot/detail/cmouvog78000ilf041c4z9z48","t","2026-05-07 02:39:40.327"
"cmov2krf90009jx04hwwn6qhs","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Orbit Bimasakti Akbar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-07 05:52:45.525"
"cmotd5n98000mla04x5b1tnz4","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Samidi.","/dashboard/demoplot/detail/cmotd5n3r0001la04i71bccua","t","2026-05-06 01:13:23.709"
"cmotw55y0000gla04aw35y2ad","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Ahmadi.","/dashboard/demoplot/detail/cmotw55sh0003la04id39oyw2","t","2026-05-06 10:04:53.977"
"cmotx9rpz000fjl04bkw9fq66","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Roni.","/dashboard/demoplot/detail/cmotx9rkk0002jl04jgtfiizs","t","2026-05-06 10:36:28.439"
"cmousvkhx000jl404c9d37aa1","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Sri Widodo.","/dashboard/demoplot/detail/cmousvkgm0002l404084jyzuy","t","2026-05-07 01:21:13.605"
"cmoutko6m0005kz04os31ch8s","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Pak Sukimin.","/dashboard/demoplot/detail/cmoutko6a0001kz04ihi85r9f","t","2026-05-07 01:40:44.783"
"cmoutso4o000ulh04m5ztu1e9","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Parno.","/dashboard/demoplot/detail/cmoutso3a000dlh046b0c33gi","t","2026-05-07 01:46:57.96"
"cmouv74q5000kl40457vexjsf","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Agung.","/dashboard/demoplot/detail/cmouv74on0003l404fcgudfnd","t","2026-05-07 02:26:12.269"
"cmouw4ok8000gky047scm5fbt","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Ratno.","/dashboard/demoplot/detail/cmouw4oiw0003ky04ci664kdj","t","2026-05-07 02:52:17.624"
"cmov3xmfb001mjp044832gomc","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Yanwar Setyabudi AP mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmov3xmet001hjp04ntnv53z4","t","2026-05-07 06:30:45.191"
"cmov5yx530009la04jqfqi5g9","cmn2ut48v000bjy04dn3fav4n","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOV3XME) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmov3xmet001hjp04ntnv53z4","t","2026-05-07 07:27:44.968"
"cmow8f7vr000il204v8d1816q","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Sukamto.","/dashboard/demoplot/detail/cmow8f7tu0001l204albcga8d","f","2026-05-08 01:24:10.792"
"cmow9picl000llg04djwmh0ut","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Tukijan.","/dashboard/demoplot/detail/cmow9pibh0004lg04kh3ga4xm","f","2026-05-08 02:00:10.534"
"cmow9rwrq000bic04zv15kjdz","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Maulidya Hilda Prameswari telah menyimpan sesi lanjutan demo plot untuk petani Pak Sukiman.","/dashboard/demoplot/detail/cmojvw6nt0004i6040iz7ov72","f","2026-05-08 02:02:02.534"
"cmow9v5ep000bjg04hpiml5x8","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Maulidya Hilda Prameswari telah menyimpan sesi lanjutan demo plot untuk petani Sumadi.","/dashboard/demoplot/detail/cmojw2xuv0003kw04vw8mt9qb","f","2026-05-08 02:04:33.697"
"cmow8um2h000nkv04tsgl9524","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Pak Ali.","/dashboard/demoplot/detail/cmow8ulxt0002kv049q08glr7","t","2026-05-08 01:36:09.017"
"cmowahvio000fic04528dosnc","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Sarkadi.","/dashboard/demoplot/detail/cmowahvhj0002ic04y8luljtr","t","2026-05-08 02:22:13.968"
"cmowb91gr000hi504or2h3y41","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Sarkadi F.","/dashboard/demoplot/detail/cmowb91fs0004i504tw7eg57k","t","2026-05-08 02:43:21.387"
"cmowbhgzx0014l8049xr5avli","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Mul.","/dashboard/demoplot/detail/cmowbhgyf000nl804v1yrna4o","t","2026-05-08 02:49:54.765"
"cmowbytwu000hl4041vinls5a","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Siti juariah.","/dashboard/demoplot/detail/cmowbytv80004l404uysdzqm2","t","2026-05-08 03:03:24.654"
"cmowc8r4s000kjm04sgnn8pfu","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Sumadi.","/dashboard/demoplot/detail/cmowc8r3i0003jm04y3xcjzx0","t","2026-05-08 03:11:07.612"
